造	0x9020	py:zào/cào/cāo,Cant:cou3/cou5/zou6,JOn:zou,JKun:tsukuru itaru naru,Hangul:조,KoRom:co,Viet:tạo,wb:tfkp,zm:wmj,sn:10,rd:辶,st:3121251454	en:construct, build, make, begin; prepare	
逡	0x9021	py:qūn/jùn/xùn/suō,Cant:seon1,JOn:shun,JKun:shirizoku,Hangul:준,KoRom:cwun,wb:cwtp,zm:wzor,sn:10,rd:辶,st:5434354454	en:retreat, withdraw, fall back	
逢	0x9022	py:féng/péng/páng,Cant:fung4,JOn:hou bu,JKun:au mukau ai,Hangul:봉,KoRom:pong,Viet:phùng,wb:tdhp,zm:wrci,sn:10,rd:辶,st:3541112454	en:come upon, happen meet; flatter	
連	0x9023	py:lián/liǎn/liàn/làn,Cant:lin4,JOn:ren,JKun:tsuranaru tsureru shikirini,Hangul:련 연,KoRom:lyen,Viet:liên,wb:lpk,zm:wfk,sn:10,rd:辶,st:1251112454	en:join, connect; continuous; even	
逤	0x9024	py:suò,Cant:so3,wb:iitp,zm:wvkm,sn:10,rd:辶,st:4412343454	
逥	0x9025	py:huí,JOn:kai e,JKun:mawasu mawaru kaeru meguru,KoRom:hoy,wb:ljfp,zm:wjkd,sn:10,rd:辶,st:2522111454	en:return, turn around; a time	
逦	0x9026	py:lǐ,Cant:lei5,wb:gmyp,zm:wall,sn:10,rd:辶,st:1254254454	en:meandering, winding	
逧	0x9027	JKun:sako hazama,wb:wwkp,zm:wooj,sn:10,rd:辶,st:3434251454	
逨	0x9028	py:lái/lài,JOn:rai,JKun:kitaru tsuku itaru tsukareru,wb:swwp,zm:wfoo,sn:11,rd:辶,st:13434234454	
逩	0x9029	py:bēn/bèn,JOn:kamu,JKun:hashiru,wb:dfap,zm:wgee,sn:11,rd:辶,st:13412132454	en:to run quickly	
逪	0x902a	py:cuò,JOn:saku,JKun:majiru midareru somuku,wb:fjpd,zm:wek,sn:11,rd:辶,st:12212511454	
逫	0x902b	py:jué/zhú,wb:cccp,zm:wxxx,sn:11,rd:辶,st:54545454454	
逬	0x902c	py:bèng/pēng,JOn:hou hyou hei,JKun:hashiru hotobashiru shirizokeru tsukafu,wb:ydyp,zm:wmae,sn:11,rd:辶,st:31133112454	en:to scatter; to expel; to crack, to split; to jump	
逭	0x902d	py:huàn,Cant:wun6,JOn:kan gan,JKun:nogareru,Viet:quần,wb:pnhp,zm:wwy,sn:11,rd:辶,st:44525151454	en:to escape from; to flee, to avoid	
逮	0x902e	py:dài/dì/dǎi,Cant:dai6/doi6,JOn:tai tei,JKun:oyobu,Hangul:체,KoRom:chey thay,wb:vipi,zm:wxkv,sn:11,rd:辶,st:51124134454	en:seize, catch; reach, arrive	
逯	0x902f	py:lù/dài,Cant:luk6,JOn:ryoku roku tai dai,wb:vipi,zm:wxkv,sn:11,rd:辶,st:51124134454	en:leave without reason; surname	
逰	0x9030	py:yóu,JOn:yuu yu,JKun:asobu asobi susabi,KoRom:yu,wb:iytb,zm:wdmy,sn:11,rd:辶,st:12131521454	en:wander, roam, travel	
週	0x9031	py:zhōu,Cant:zau1,JOn:shuu,JKun:meguru,Hangul:주,KoRom:cwu,Viet:chu,wb:mfkp,zm:wlbj,sn:11,rd:辶,st:35121251454	en:week; turn, cycle; anniversary	
進	0x9032	py:jìn,Cant:zeon3,JOn:shin jin,JKun:susumu susumeru,Hangul:진,KoRom:cin,Viet:tiến,wb:wypd,zm:wni,sn:11,rd:辶,st:32411121454	en:advance, make progress, enter	
逳	0x9033	py:yù,Cant:juk1,JOn:iku,JKun:meguru yuku aruku,wb:ycep,zm:wszq,sn:11,rd:辶,st:41542511454	en:(Cant.) to move, touch, hit	
逴	0x9034	py:chuò,Cant:coek3,JOn:taku chaku,JKun:tooi,Hangul:탁,KoRom:thak,Viet:rước,wb:hjpk,zm:wike,sn:11,rd:辶,st:21251112454	en:argue, quarrel, squabble; far	
逵	0x9035	py:kuǐ,Cant:kwai4,JOn:ki,JKun:ouji,Hangul:규,KoRom:kyu,wb:fwfp,zm:wbob,sn:11,rd:辶,st:12134121454	en:thoroughfare, crossroads	
逶	0x9036	py:wēi,Cant:wai1,JOn:i,Hangul:위,KoRom:wi,wb:tvpd,zm:wmzm,sn:11,rd:辶,st:31234531454	en:winding, curving; swagger	
逷	0x9037	py:tì,JOn:keki chaku,JKun:tooi,wb:jqrp,zm:wkro,sn:11,rd:辶,st:25113533454	en:distant, far away	
逸	0x9038	py:yì,Cant:jat6,JOn:itsu ichi,JKun:hashiru ushinau soreru,Hangul:일,KoRom:il,Viet:dật,wb:qkqp,zm:wrrs,sn:11,rd:辶,st:35251354454	en:flee, escape, break loose	
逹	0x9039	py:dá,JOn:tatsu dachi,JKun:tooru toosu togaru,wb:fufp,zm:wbub,sn:11,rd:辶,st:12143112454	en:arrive at, reach; intelligent	
逺	0x903a	py:yuǎn/yuàn,JOn:en on,JKun:tooi toozakaru ochi,KoRom:wen,wb:fntp,zm:wbzr,sn:11,rd:辶,st:12153234454	en:distant, remote, far; profound	
逻	0x903b	py:luó/luò,Cant:lo4/lo6,wb:lqpi,zm:wlrs,sn:11,rd:辶,st:25221354454	en:patrol; inspect; watch; patrol	
逼	0x903c	py:bī,Cant:bik1,JOn:hitsu hyoku,JKun:semaru,Hangul:핍,KoRom:phip,Viet:bức,wb:gklp,zm:wajk,sn:12,rd:辶,st:125125121454	en:compel, pressure, force; bother	
逽	0x903d	py:nuò,wb:adkp,zm:wegj,sn:11,rd:辶,st:12213251454	
逾	0x903e	py:yú/dòu,Cant:jyu4/jyu6,JOn:yu,JKun:koeru iyoiyo,Hangul:유,KoRom:yu,Viet:du,wb:wgep,zm:woqk,sn:12,rd:辶,st:341251122454	en:go over, pass over, exceed	
逿	0x903f	py:dàng/táng,Cant:dong6/tong4,JOn:tou dou,JKun:sugiru,wb:jgqp,zm:wkro,sn:12,rd:辶,st:251113533454	en:a time; a row; to fall, miss	
遀	0x9040	py:suí,wb:daep,zm:wgbq,sn:12,rd:辶,st:131212511454	
遁	0x9041	py:dùn/qūn/xún,Cant:deon6,JOn:ton shun,JKun:nogareru,Hangul:둔,KoRom:twun ton,Viet:trốn,wb:rfhp,zm:wpel,sn:12,rd:辶,st:331225111454	en:hide, conceal oneself; escape	
遂	0x9042	py:suì/suí,Cant:seoi6,JOn:sui zui,JKun:togeru tsuini,Hangul:수,KoRom:swu,Viet:toại,wb:uepi,zm:wugq,sn:12,rd:辶,st:431353334454	en:comply with, follow along; thereupon	
遃	0x9043	py:yǎn/àn,JOn:gen gan,JKun:yuku asobu,wb:utep,zm:wsmp,sn:12,rd:辶,st:414313333454	
遄	0x9044	py:chuán,Cant:cyun4,JOn:sen zen,JKun:shibashiba,wb:mdmp,zm:wlgl,sn:12,rd:辶,st:252132522454	en:to hurry; to go to and fro	
遅	0x9045	py:chí,JOn:chi,JKun:osoi okureru matsu,KoRom:ci,wb:nudp,zm:wxuc,sn:12,rd:辶,st:513431112454	en:late, tardy; slow; delay	
遆	0x9046	py:tí,wb:upmp,zm:wswl,sn:12,rd:辶,st:414345252454	
遇	0x9047	py:yù/yóng/ǒu,Cant:jyu6,JOn:guu ku,JKun:au motenasu tamatama,Hangul:우,KoRom:wu,Viet:ngộ,wb:jmhp,zm:wklz,sn:12,rd:辶,st:251125214454	en:meet, come across, encounter	
遈	0x9048	py:shí,wb:jghp,zm:wkai,sn:12,rd:辶,st:251112134454	
遉	0x9049	py:zhēn/zhēng,Cant:zing1,JOn:tei,JKun:ukagau sasuga,Hangul:정,KoRom:ceng,wb:hmpi,zm:wilo,sn:12,rd:辶,st:212511134454	en:spy, reconnoiter; detective	
遊	0x904a	py:yóu,Cant:jau4,JOn:yuu yu,JKun:asobu asobi susabi,Hangul:유,KoRom:yu,Viet:du,wb:iytb,zm:wsmy,sn:12,rd:辶,st:415331521454	en:wander, roam, travel	
運	0x904b	py:yùn,Cant:wan6,JOn:un,JKun:hakobu meguru megurasu,Hangul:운,KoRom:wun,Viet:vận,wb:plpk,zm:wwfk,sn:12,rd:辶,st:451251112454	en:luck, fortune; ship, transport	
遌	0x904c	py:è,JOn:gaku,JKun:deau,wb:kkfp,zm:wjbz,sn:12,rd:辶,st:251251115454	
遍	0x904d	py:biàn,Cant:bin3/pin3,JOn:hen,JKun:amaneshi,Hangul:편,KoRom:phyen,wb:ynmp,zm:wwld,sn:12,rd:辶,st:451325122454	en:everywhere, all over, throughout	
過	0x904e	py:guò/guō/guo/huò,Cant:gwo1/gwo3,JOn:ka,JKun:sugiru ayamatsu toga,Hangul:과,KoRom:kwa,Viet:quá,wb:mkpd,zm:wlj,sn:11,rd:辶,st:25525251454	en:pass, pass through, go across	
遏	0x904f	py:è,Cant:aat3/kit3,JOn:atsu,JKun:todomeru,Hangul:알,KoRom:al,Viet:át,wb:jqwp,zm:wkry,sn:12,rd:辶,st:251135345454	en:stop, suppress, curb, check; a bar	
遐	0x9050	py:xiá,Cant:haa4,JOn:ka,JKun:tooi nanzo,Hangul:하,KoRom:ha,wb:nhfp,zm:wxxx,sn:12,rd:辶,st:512115154454	en:afar, distant; old, advanced in	
遑	0x9051	py:huáng,Cant:wong4,JOn:kou,JKun:itoma hima,Hangul:황,KoRom:hwang,wb:rgpd,zm:wnc,sn:12,rd:辶,st:325111121454	en:leisure, leisurely; hurry about	
遒	0x9052	py:qiú/qiū,Cant:cau4,JOn:shuu,JKun:semaru tsuyoi,Hangul:주,KoRom:cwu,wb:usgp,zm:wufd,sn:12,rd:辶,st:431253511454	en:strong, unyielding, forceful	
道	0x9053	py:dào/dǎo,Cant:dou3/dou6,JOn:dou tou,JKun:michi iu michibiku,Hangul:도,KoRom:to,Viet:đạo,wb:uthp,zm:wunl,sn:12,rd:辶,st:431325111454	en:path, road, street; method, way	
達	0x9054	py:dá/tà/tì,Cant:daat6/taat3,JOn:tatsu dachi,JKun:tooru todoku,Hangul:달,KoRom:tal,Viet:đạt,wb:fudp,zm:wbuc,sn:12,rd:辶,st:121431112454	en:arrive at, reach; intelligent	
違	0x9055	py:wéi/huí,Cant:wai4,JOn:i,JKun:chigau tagau yokoshima,Hangul:위,KoRom:wi,Viet:vi,wb:fnhp,zm:wxjm,sn:12,rd:辶,st:521251152454	en:disobey, violate, defy; be apart from	
遖	0x9056	JKun:appare,wb:fmup,zm:weld,sn:12,rd:辶,st:122543112454	
遗	0x9057	py:yí/wèi,Cant:wai4/wai6,wb:khgp,zm:wjal,sn:12,rd:辶,st:251212534454	en:lose; articles lost; omit	
遘	0x9058	py:gòu,Cant:gau3,JOn:kou,JKun:au,Hangul:구,KoRom:kwu,wb:fjgp,zm:welb,sn:13,rd:辶,st:1122125211454	en:to meet; to come across	
遙	0x9059	py:yáo,Cant:jiu4,JOn:you,JKun:haruka,Hangul:요,KoRom:yo,Viet:diêu,wb:qtmp,zm:wrez,sn:13,rd:辶,st:3544311252454	en:far away, distant, remote	
遚	0x905a	py:chòu,wb:vhcp,zm:wnxs,sn:12,rd:辶,st:321511254454	
遛	0x905b	py:liú/liù,Cant:lau4/lau6,JOn:ryuu,Hangul:류,KoRom:lyu,wb:qyvp,zm:wryk,sn:13,rd:辶,st:3545325121454	en:take walk, stroll	
遜	0x905c	py:xùn,Cant:seon3,JOn:son,JKun:yuzuru herikudaru shitagau,Hangul:손,KoRom:son,wb:btxp,zm:wymz,sn:13,rd:辶,st:5213554234454	en:humble, modest; yield	
遝	0x905d	py:tà/dài,Cant:daap6,JOn:tou dou,JKun:irimajiru,Hangul:답,KoRom:tap,wb:lipi,zm:wlkv,sn:13,rd:辶,st:2522123344454	en:mixed, abundant, assorted	
遞	0x905e	py:dì/shì/dài,Cant:dai6,JOn:tei,JKun:tagaini kawaru,Hangul:체,KoRom:chey,Viet:đệ,wb:rhap,zm:wpih,sn:13,rd:辶,st:3321531535454	en:hand over, deliver; substitute	
遟	0x905f	py:chí/zhì/xī,JOn:chi,JKun:osoi okureru,KoRom:ci,wb:nupk,zm:wxse,sn:13,rd:辶,st:5134143112454	en:late, tardy; slow; delay	
遠	0x9060	py:yuǎn/yuàn,Cant:jyun5/jyun6,JOn:en on,JKun:tooi toozakaru ochi,Hangul:원,KoRom:wen,Viet:viễn,wb:fkep,zm:wbjr,sn:13,rd:辶,st:1212513234454	en:distant, remote, far; profound	
遡	0x9061	py:sù,Cant:sou3,JOn:so,JKun:sakanoboru,Hangul:소,KoRom:so,wb:ubtp,zm:wuzq,sn:13,rd:辶,st:4315233511454	en:go upstream; trace source; formerly	
遢	0x9062	py:tà,Cant:taap3/taat3,JOn:tou,wb:jnpd,zm:wkyy,sn:13,rd:辶,st:2511541541454	en:careless, negligent, slipshod	
遣	0x9063	py:qiǎn/qiàn,Cant:hin2,JOn:ken,JKun:tsukawasu tsukau yaru,Hangul:견,KoRom:kyen,Viet:khiến,wb:khgp,zm:wjay,sn:13,rd:辶,st:2512125151454	en:send, dispatch; send off, exile	
遤	0x9064	wb:hweg,zm:wcu,sn:13,rd:辶,st:1211254444454	
遥	0x9065	py:yáo,Cant:jiu4,JOn:you,JKun:haruka,wb:ermp,zm:wpez,sn:13,rd:辶,st:3443311252454	en:far away, distant, remote	
遦	0x9066	py:guàn,JOn:kan,JKun:yuku nareru kegasu,wb:xfmp,zm:wzlo,sn:14,rd:辶,st:55212511134454	
遧	0x9067	py:zhāng,JOn:shou,JKun:akiraka,wb:ujpk,zm:wske,sn:14,rd:辶,st:41431251112454	
遨	0x9068	py:áo,Cant:ngou4/ngou6,JOn:gou,JKun:asobu,Hangul:오,KoRom:o,Viet:ngao,wb:gqtp,zm:wcym,sn:13,rd:辶,st:1121533134454	en:ramble, roam; travel for pleasure	
適	0x9069	py:shì/dí/tì/zhé,Cant:dik1/sik1,JOn:teki seki,JKun:yuku kanau masani,Hangul:적,KoRom:cek chek,Viet:thích,wb:umdp,zm:wsul,sn:14,rd:辶,st:41432512251454	en:match, comfortable; just	
遪	0x906a	py:cà,wb:cccp,zm:wzop,sn:14,rd:辶,st:54545434333454	
遫	0x906b	py:chì,Cant:cuk1,wb:gkip,zm:wfjm,sn:14,rd:辶,st:12512343134454	en:speed	
遬	0x906c	py:sù,JOn:soku,JKun:sumiyaka kawaru chijimu komakai tsutsushimu,Hangul:속,KoRom:sok,wb:gkip,zm:wfjr,sn:14,rd:辶,st:12512343534454	
遭	0x906d	py:zāo,Cant:zou1,JOn:sou,JKun:au,Hangul:조,KoRom:co,Viet:tao,wb:gmap,zm:wekk,sn:14,rd:辶,st:12512212511454	en:come across, meet with, encounter	
遮	0x906e	py:zhē,Cant:ze1,JOn:sha,JKun:saegiru,Hangul:차,KoRom:cha,wb:yaop,zm:wteu,sn:14,rd:辶,st:41312214444454	en:cover, shield, protect	
遯	0x906f	py:dùn,Cant:deon6,JOn:ton don,JKun:nogareru,Hangul:둔,KoRom:twun,Viet:rộn,wb:eepi,zm:wqgq,sn:14,rd:辶,st:35111353334454	en:deceive, hide, conceal; flee	
遰	0x9070	py:dì/shì/dài,Cant:dai6/sai6,JOn:tei dai sei tai,JKun:saru,wb:aqpp,zm:wewl,sn:14,rd:辶,st:12213545252454	en:grunting sound of pigs; clash	
遱	0x9071	py:lóu,wb:kkfp,zm:wkzm,sn:14,rd:辶,st:25112512531454	
遲	0x9072	py:chí/zhì/xī/zhí,Cant:ci4,JOn:chi,JKun:osoi okureru,Hangul:지,KoRom:ci,Viet:trì,wb:nirp,zm:wxkm,sn:15,rd:辶,st:513241343112454	en:late, tardy; slow; delay	
遳	0x9073	py:cuō,wb:awwp,zm:weob,sn:13,rd:辶,st:1223434121454	
遴	0x9074	py:lìn/lín,Cant:leon4,JOn:rin,JKun:yuonayamu,Viet:lận,wb:oqap,zm:wurm,sn:15,rd:辶,st:431234354152454	en:select, choose; surname	
遵	0x9075	py:zūn,Cant:zeon1/zyun1,JOn:jun shun,JKun:shitagau,Hangul:준,KoRom:cwun,Viet:tuân,wb:usgp,zm:wufd,sn:15,rd:辶,st:431253511124454	en:obey, comply with, follow; honor	
遶	0x9076	py:rào/rǎo,Cant:jiu5,JOn:jou nyou,JKun:meguru,Hangul:요,KoRom:yo,Viet:nháo,wb:fffp,zm:wbbg,sn:15,rd:辶,st:121121121135454	en:entwine; wind around; surround	
遷	0x9077	py:qiān,Cant:cin1,JOn:sen,JKun:utsuru utsusu,Hangul:천,KoRom:chen,Viet:thiên,wb:sdnp,zm:wfgy,sn:15,rd:辶,st:125221134515454	en:move, shift, change; transfer	
選	0x9078	py:xuǎn/xuàn/suàn/shuā,Cant:syun2,JOn:sen san,JKun:erabu,Hangul:선,KoRom:sen,Viet:tuyển,wb:nnap,zm:wyeo,sn:15,rd:辶,st:515515122134454	en:choose, select; elect; election	
遹	0x9079	py:yù,Cant:leot6/wat6,JOn:itsu ichi shutsu juchi,JKun:katayoru,wb:cbtp,zm:wxml,sn:15,rd:辶,st:545232534251454	en:comply with, obey; shun, avoid	
遺	0x907a	py:yí/wèi/suí,Cant:wai4/wai6,JOn:i yui,JKun:nokosu wasureru suteru,Hangul:유,KoRom:yu,Viet:di,wb:khgp,zm:wjal,sn:15,rd:辶,st:251212511134454	en:lose; articles lost; omit	
遻	0x907b	py:wù/è,Cant:ng6,wb:kkup,zm:wjuz,sn:15,rd:辶,st:251251431523454	en:meet	
遼	0x907c	py:liáo,Cant:liu4,JOn:ryou,JKun:haruka,Hangul:료 요,KoRom:lyo,wb:dujp,zm:wgkk,sn:15,rd:辶,st:134432511234454	en:distant, far	
遽	0x907d	py:jù/qú,Cant:geoi6,JOn:kyo,JKun:niwaka sumiyaka awatadashi,Hangul:거,KoRom:ke,wb:haep,zm:wigq,sn:16,rd:辶,st:2153151353334454	en:suddenly, unexpectedly; at once	
遾	0x907e	py:shì,Cant:sai6,wb:tawp,zm:wmoo,sn:16,rd:辶,st:3143141234341454	
避	0x907f	py:bì,Cant:bei6,JOn:hi,JKun:sakeru,Hangul:피,KoRom:phi,Viet:tị,wb:nkup,zm:wxjs,sn:16,rd:辶,st:5132514143112454	en:avoid; turn aside; escape; hide	
邀	0x9080	py:yāo,Cant:jiu1,JOn:you,JKun:mukaeru motomeru,Hangul:요,KoRom:yo,wb:rytp,zm:wnsm,sn:16,rd:辶,st:3251141533134454	en:invite, welcome; meet, intercept	
邁	0x9081	py:mài,Cant:maai6,JOn:bai mai,JKun:yuku sugiru tsutomeru,Hangul:매,KoRom:may,Viet:mại,wb:ajmp,zm:welz,sn:15,rd:辶,st:122251125214454	en:take a big stride; pass by	
邂	0x9082	py:xiè,Cant:haai5/haai6,JOn:kai,JKun:au,Hangul:해,KoRom:hay,wb:qevp,zm:wrym,sn:16,rd:辶,st:3535112533112454	en:unexpected meeting; encounter by	
邃	0x9083	py:suì,Cant:seoi6,JOn:sui,JKun:okubukai,Hangul:수,KoRom:swu,wb:pwup,zm:wwug,sn:17,rd:辶,st:44534431353334454	en:profound, detailed; deep	
還	0x9084	py:huán/xuán/hái/huán,Cant:syun4/waan4,JOn:kan sen gen,JKun:kaeru mata meguru,Hangul:환,KoRom:hwan sen,Viet:hoàn,wb:lgkp,zm:wljr,sn:16,rd:辶,st:2522112513234454	en:still, yet, also, besides	
邅	0x9085	py:zhān/zhàn,Cant:zin1,JOn:ken gen,JKun:yuonayamu,Hangul:전,KoRom:cen,Viet:chênh,wb:ylkp,zm:wska,sn:16,rd:辶,st:4125251125111454	en:hesitant, faltering	
邆	0x9086	py:téng,Cant:tang4,wb:teng,zm:wxju,sn:15,rd:辶,st:543341251431454	
邇	0x9087	py:ěr,Cant:ji5,JOn:ji ni,JKun:chikai chikashi chika,Hangul:이,KoRom:i,wb:gwmp,zm:waoo,sn:17,rd:辶,st:13425234343434454	en:be near, be close; recently	
邈	0x9088	py:miǎo/miáo,Cant:miu5/mok6,JOn:baku maku,JKun:tooi,Hangul:막,KoRom:mak,wb:eerp,zm:wpnr,sn:17,rd:辶,st:34435333251135454	en:far, distant, remote; slight	
邉	0x9089	py:biān,JOn:hen,JKun:atari be,wb:thpp,zm:wnwj,sn:17,rd:辶,st:32511144534251454	en:edge, margin, side, border	
邊	0x908a	py:biān,Cant:bin1,JOn:hen,JKun:atari be,Hangul:변,KoRom:pyen,Viet:biên,wb:thpp,zm:wnws,sn:18,rd:辶,st:325111445344153454	en:edge, margin, side, border	
邋	0x908b	py:lá/lā/liè,Cant:laap6/laat6,JOn:ryou rou,JKun:kujiku,wb:vlqp,zm:wzoz,sn:18,rd:辶,st:555253415445445454	en:rags	
邌	0x908c	py:lí/chí,JOn:rei rai chi ji,JKun:omomuro osoi,Hangul:려,KoRom:lye,wb:tqtp,zm:wmok,sn:18,rd:辶,st:312343533424134454	en:to walk slowly; to parade	
邍	0x908d	py:yuán,Cant:jyun4,wb:tlxp,zm:wrxk,sn:19,rd:辶,st:3542512151124134454	
邎	0x908e	py:yáo,JOn:yuu,wb:qytp,zm:wrmz,sn:21,rd:辶,st:354441112513554234454	
邏	0x908f	py:luó/luò,Cant:lo4,JOn:ra,JKun:meguru,Hangul:나 라,KoRom:la,Viet:lạ,wb:lxwp,zm:wlzn,sn:22,rd:辶,st:2522155444432411121454	en:patrol; inspect; watch	
邐	0x9090	py:lǐ,Cant:lei5,JOn:ri,JKun:tsuzuku,Hangul:리,KoRom:li,wb:gmyp,zm:walt,sn:22,rd:辶,st:1254125441352211535454	en:meandering, winding	
邑	0x9091	py:yì/è,Cant:jap1,JOn:yuu ou,JKun:kuni mura ureeru,Hangul:읍,KoRom:up,Viet:ấp,wb:kcb,zm:jyia,sn:7,rd:邑,st:2515215	en:area, district, city, state	
邒	0x9092	py:tíng,wb:sbh,zm:aiy,sn:4,rd:阝,st:1252	
邓	0x9093	py:shān/dèng,Cant:dang6,wb:cbh,zm:xsy,sn:4,rd:阝,st:5452	en:surname	
邔	0x9094	py:qǐ/jì,Cant:gei2,wb:nbh,zm:yyy,sn:5,rd:阝,st:51552	
邕	0x9095	py:yōng/yǒng,Cant:jung1,JOn:you yu,Hangul:옹,KoRom:ong,wb:vkcb,zm:zdjy,sn:10,rd:邑,st:5552515215	en:former or literary name for Nanning (in Guangxi)	
邖	0x9096	py:shān,wb:mbh,zm:lly,sn:5,rd:阝,st:25252	
邗	0x9097	py:hán,Cant:hon4,JOn:kan gan,KoRom:han,wb:fbh,zm:aey,sn:5,rd:阝,st:11252	en:an ancient place in the state of Wu	
邘	0x9098	py:yú,Cant:jyu1/jyu4,JOn:u ku,wb:gfbh,zm:ady,sn:5,rd:阝,st:11252	en:state in Henan province	
邙	0x9099	py:máng,Cant:mong4,JOn:bou mou,Hangul:망,KoRom:mang,Viet:mương,wb:ynbh,zm:shy,sn:5,rd:阝,st:41552	en:mountain in Henan province	
邚	0x909a	py:rú/fù,wb:vbh,zm:zmy,sn:5,rd:阝,st:53152	
邛	0x909b	py:qióng,Cant:kung4,JOn:kyou gu,KoRom:kong,wb:abh,zm:biy,sn:5,rd:阝,st:12152	en:in distress; a mound	
邜	0x909c	wb:qbh,zm:rsy,sn:5,rd:阝,st:35452	
邝	0x909d	py:kuàng,Cant:kwong3,wb:ybh,zm:tgy,sn:5,rd:阝,st:41352	en:surname	
邞	0x909e	py:fū,wb:fwbh,zm:bdoy,sn:6,rd:阝,st:113452	
邟	0x909f	py:kàng/háng/kāng,Cant:kong3,wb:ymbh,zm:sqy,sn:6,rd:阝,st:413552	
邠	0x90a0	py:bīn,Cant:ban1,JOn:hin,Hangul:빈,KoRom:pin,wb:wvbh,zm:oyy,sn:6,rd:阝,st:345352	en:county in Shaanxi province	
邡	0x90a1	py:fāng/fǎng/fàng,Cant:fong1,JOn:hou,JKun:hakaru,KoRom:pang,wb:ybh,zm:syy,sn:6,rd:阝,st:415352	en:name of a district in Sichuan	
邢	0x90a2	py:xíng/gěng,Cant:jing4,JOn:kei gyou,Hangul:형,KoRom:hyeng,wb:gabh,zm:aey,sn:6,rd:阝,st:113252	en:surname; state in today's Hebei	
那	0x90a3	py:nuó/nuò/nà/nèi/nǎ/něi/né/nuó/nā,Cant:aa6/naa5/naa6/no1/no4/no5,JOn:da na,JKun:nanzo nani,Hangul:나,KoRom:na,Viet:na,wb:vfbh,zm:yby,sn:6,rd:阝,st:511352	en:that, that one, those	
邤	0x90a4	py:xīn,wb:rbh,zm:pdy,sn:6,rd:阝,st:331252	
邥	0x90a5	py:shěn,Cant:sam2,JOn:shin,wb:pqbh,zm:wwry,sn:6,rd:阝,st:453552	
邦	0x90a6	py:bāng,Cant:bong1,JOn:hou,JKun:kuni,Hangul:방,KoRom:pang,Viet:vâng,wb:dtbh,zm:ciy,sn:6,rd:阝,st:111352	en:nation, country, state	
邧	0x90a7	py:yuán,Cant:jyun4,wb:fqbh,zm:bdry,sn:6,rd:阝,st:113552	en:town in Shanxi province	
邨	0x90a8	py:cūn,Cant:cyun1,JOn:son,JKun:mura murazato,Hangul:촌,KoRom:chon,wb:gbnb,zm:hdzy,sn:6,rd:阝,st:152552	en:village, hamlet; rustic	
邩	0x90a9	py:huǒ,wb:obh,zm:uoy,sn:6,rd:阝,st:433452	
邪	0x90aa	py:xié/xú/yá/yé/yú/shé,Cant:ce4/je4,JOn:ya ja sha,JKun:ya ka yokoshima,Hangul:사,KoRom:sa ya,Viet:tà,wb:ahtb,zm:hiy,sn:6,rd:阝,st:152352	en:wrong, evil, depraved, vicious, perverse, heterodox	
邫	0x90ab	py:bāng,wb:dtkc,zm:cijy,sn:11,rd:邑,st:11132515215	
邬	0x90ac	py:wū,Cant:wu1,wb:qngb,zm:rzay,sn:6,rd:阝,st:355152	en:various place names; surname	
邭	0x90ad	py:jù,wb:qkbh,zm:ryjy,sn:7,rd:阝,st:3525152	
邮	0x90ae	py:yóu,Cant:jau4,wb:mbh,zm:kiay,sn:7,rd:阝,st:2512152	en:postal, mail; post office	
邯	0x90af	py:hán/hàn,Cant:ham4/hon4,JOn:kan,Hangul:감,KoRom:han ham,wb:afbh,zm:eby,sn:7,rd:阝,st:1221152	en:city in Hebei province; various	
邰	0x90b0	py:tái,Cant:toi4,JOn:tai,Hangul:태,KoRom:thay,wb:ckbh,zm:zsjy,sn:7,rd:阝,st:5425152	en:surname; state in modern Shanxi	
邱	0x90b1	py:qiū,Cant:jau1,JOn:kyuu,JKun:oka,Hangul:구,KoRom:kwu,wb:rgbh,zm:pday,sn:7,rd:阝,st:3212152	en:surname; hill; mound; grave	
邲	0x90b2	py:bì/biàn,Cant:bei3,JOn:hitsu bichi hi,wb:ntbh,zm:wzmy,sn:7,rd:阝,st:4543452	en:good-looking; name of a place	
邳	0x90b3	py:péi/pī,Cant:pei4,JOn:hi bi,Hangul:비,KoRom:pi,wb:gigb,zm:giay,sn:7,rd:阝,st:1324152	en:a department in the State of Lu; in what is now Shantung or N. China	
邴	0x90b4	py:bǐng,Cant:bing2,JOn:hei hyou,KoRom:pyeng,wb:gmwb,zm:aloy,sn:7,rd:阝,st:1253452	en:name of a city in the ancient state of Song, in what is now Shandong; pleased	
邵	0x90b5	py:shào,Cant:siu6,JOn:shou jou,Hangul:소,KoRom:so,wb:vkbh,zm:ydjy,sn:7,rd:阝,st:5325152	en:surname; various place names	
邶	0x90b6	py:bèi,Cant:bui3,JOn:hai bai,KoRom:phay,wb:uxbh,zm:tiry,sn:7,rd:阝,st:2113552	en:place in today's Henan province	
邷	0x90b7	py:wǎ,wb:gnyb,zm:azsy,sn:6,rd:阝,st:155452	
邸	0x90b8	py:dǐ,Cant:dai2,JOn:tei tai,JKun:yashiki,Hangul:저,KoRom:ce,wb:qayb,zm:rhsy,sn:7,rd:阝,st:3515452	en:official residence, residence of	
邹	0x90b9	py:zōu,Cant:zau1,wb:qvbh,zm:rxy,sn:7,rd:阝,st:3551152	en:name of an ancient state; surname	
